1333117694537219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117694738101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117694938128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117695139779, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117695340762, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117695541647, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117695742345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117695943188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117696143924, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117696344715, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117696545538, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117696746527, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117696947365, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117697148234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117697349416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117697550261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117697751086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117697952072, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117698153063, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117698353826, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117698554642, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117698755341, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117698955376, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117699156303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117699357401, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117699558721, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117699759467, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117699960286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117700161414, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117700362277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117700563887, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117700965505, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117701166631, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117701367495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117701568465, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117701769179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117701969919, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117702170522, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117702371280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117702572436, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117702773621, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117702974473, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117703175368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117703376174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117703577154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117703778032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117703979511, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117704180106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117704380799, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117704581699, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117704782863, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117704984620, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117705185737, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117705386539, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117705587445, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117705788387, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117705989374, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117706190185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117706390874, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117706591700, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117706792728, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117706993594, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117707194261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117707395064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117707595856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117707797170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117707997954, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117708198800, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117708399592, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117708600569, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117708801818, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117709002849, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117709203946, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117709404599, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117709605419, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117709806436, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117710007422, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117710208351, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117710409070, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117710610179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117710811267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117711012299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117711213431, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117711414143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117711614931, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117711818987, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117712020741, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117712221791, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117712422748, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117712623607, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117712824473, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117713226442, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117713427395, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117713628450, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117713829627, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117714030756, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117714231701, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117714432754, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117714633650, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117714834854, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117715035710, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117715236708, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117715437728, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117715638726, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117715842529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117716044481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117716246034, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117716447054, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117716647877, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117716848727, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117717049680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117717250960, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117717451750, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117717652627, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117717853667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117718054464, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117718255991, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117718456833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117718657743, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117718858603, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117719059430, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117719260182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117719461060, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117719661763, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117719862801, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117720063619, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117720264337, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117720464985, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117720665881, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117720866841, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117721067740, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1333117721269117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
